"Spanish",19910,19220,690 
"Catalan",80,75,5 
"Romance languages, n.i.e.",45,35,10 
"Dutch",26470,25670,795 
"Flemish",1245,1145,100 
"Frisian",570,565,10 
"German",71465,68920,2545 
"Yiddish",1590,1440,150 
"Danish",3655,3560,95 
"Icelandic",350,320,35 
"Norwegian",1215,1155,55 
"Swedish",1405,1335,75 
"Afrikaans",520,405,110 
"Germanic languages, n.i.e.",95,90,5 
"Gaelic languages",445,320,120 
"Welsh",375,340,35 
"Celtic languages, n.i.e.",35,25,15 
"Belarusian (Byelorussian)",35,35,0 
"Bosnian",435,430,10 
"Bulgarian",740,730,10 
"Croatian",8330,8150,185 
"Czech",4435,4355,85 
"Macedonian",2525,2480,50 
"Polish",16365,15815,555 
"Russian",9280,9045,240 
"Serbian",4260,4185,80 
"Serbo-Croatian",645,635,5 
"Slovak",2830,2695,140 
"Slovenian",2705,2630,75 
"Ukrainian",23975,22095,1885 
"Slavic languages, n.i.e.",660,630,30 
"Latvian",1095,1070,25 
"Lithuanian",935,905,30 
"Greek",20555,20155,405 
"Armenian",3580,3450,125 
"Albanian",900,890,5 
"Georgian",40,40,0 
"Estonian",1305,1275,30 
"Finnish",4065,3890,175 
"Hungarian",11745,11365,385 
"Azerbaijani",140,140,0 
"Turkish",1340,1310,30 
"Turkic languages, n.i.e.",55,55,0 
"Mongolian",5,5,0 
"Berber languages (Kabyle)",50,45,5 
"Oromo",190,175,15 
"Somali",665,640,25 
"Amharic",315,300,15 
"Arabic",16290,14905,1385 
"Hebrew",1400,1295,105 
"Maltese",1910,1750,160 
"Tigrigna",300,295,5 
"Semitic languages, n.i.e.",750,745,0 
"Afro-Asiatic languages, n.i.e.",40,35,5 
"Bengali",1945,1845,100 
"Gujarati",8960,8195,755 
"Hindi",7430,6690,745 
"Konkani",375,325,55 
"Marathi",415,385,25 
"Panjabi (Punjabi)",33800,33130,670 
"Sindhi",1590,1470,120 
"Sinhala (Sinhalese)",850,715,135 
"Urdu",6635,6180,450 
"Nepali",170,170,5 
"Kurdish",160,160,0 
"Pashto",240,235,0 
"Persian (Farsi)",7885,7780,105 
"Indo-Iranian languages, n.i.e.",335,305,25 
"Kannada",205,190,20 
"Malayalam",1335,1290,50 
"Tamil",7485,7100,385 
"Telugu",340,305,35 
"Dravidian languages, n.i.e.",20,20,5 
"Japanese",3925,3780,150 
"Korean",7940,7835,105 
"Cantonese",27435,27055,380 
"Chaochow (Teochow)",235,230,5 
"Fukien",495,470,30 
"Hakka",620,600,20 
"Mandarin",9250,9175,75 
"Shanghainese",395,390,5 
"Taiwanese",1205,1200,10 
"Chinese, n.o.s.",32655,31935,720 
"Tibetan languages",165,165,0 
"Burmese",180,165,15 
"Sino-Tibetan languages, n.i.e.",110,110,0 
"Lao",590,565,25 
"Thai",200,200,5 
"Khmer (Cambodian)",890,860,30 
"Vietnamese",6685,6500,180 
"Bisayan languages",835,765,75 
"Ilocano",1270,1185,80 
"Malay",790,755,35 
"Pampango",190,180,10 
"Tagalog (Pilipino, Filipino)",20815,18215,2595 
"Bikol",120,115,5 
"Malagasy",20,20,0 
"Fijian",125,105,15 
"Pangasinan",95,85,10 
"Malayo-Polynesian languages, n.i.e.",135,125,5 
"Akan (Twi)",375,355,20 
"Lingala",55,40,15 
"Rundi (Kirundi)",65,60,5 
"Rwanda (Kinyarwanda)",75,75,5 
"Shona",35,30,5 
"Swahili",305,260,45 
"Ganda",25,20,5 
"Bantu languages, n.i.e.",235,205,25 
"Edo",30,30,0 
"Igbo",125,115,10 
"Wolof",15,15,5 
"Bamanankan",10,10,0 
"Ewe",75,70,10 
"Ga",45,40,5 
"Niger-Congo languages, n.i.e.",310,275,30 
"African languages, n.i.e.",150,130,25 
"Creoles",5145,4390,755 
"American Sign Language",140,90,50 
"Quebec Sign Language",60,40,20 
"Sign languages, n.i.e.",265,170,95 
"Other languages",90,85,10 
"Note"
"[1] Excludes census data for one or more incompletely enumerated Indian reserves or Indian settlements."
"[2] The category 'Total - Single and multiple language responses' indicates the number of respondents who reported each language, either as their only response or in addition to one or more other languages. Total responses represent the sum of single language responses and multiple language responses received in the census."
"[3] A single language response occurs when a respondent provides one language only."
"[4] A multiple language response occurs when a respondent provides two or more languages."
"[5] This is a total population count. The sum of  the languages in this table is greater than the total population count because a person may report more than one language in the census."
"Source: Statistics Canada - 2011 Census. Catalogue Number 98-314-XCB2011016."
